date	x	y	T	CO2.flux
30/10/2006	428259	4519635	16.6	53.01
30/10/2006	427515	4520324	24.3	309.72
30/10/2006	427520	4520295	19	61.48
30/10/2006	428221	4519620	14.3	87.41
30/10/2006	428193	4519632	14.1	325.44
30/10/2006	427534	4520273	20	431.52
30/10/2006	428209	4519679	15.1	112.4
30/10/2006	427564	4520356	61.8	6951.3
30/10/2006	427601	4520389	91.1	2941.18
30/10/2006	428101	4519895	72.2	3132.41
30/10/2006	427618	4520355	26.5	859.56
30/10/2006	428089	4519833	30.2	2176.62
30/10/2006	428084	4519769	20.2	62.41
30/10/2006	427611	4520314	95.5	39548.46
30/10/2006	428098	4519887	41.8	392.66
30/10/2006	427586	4520292	36.2	1271.36
30/10/2006	428105	4519917	51.4	2406.94
30/10/2006	427644	4520272	69.5	4060.58
30/10/2006	428091	4519995	15.2	892.91
30/10/2006	427664	4520305	49.4	4703.8
30/10/2006	427700	4520273	43.5	9054.96
30/10/2006	428079	4520037	19.6	18358.74
30/10/2006	428081	4520071	20.4	223.36
30/10/2006	427672	4520254	35.5	1066.62
30/10/2006	427681	4520196	20	95.12
30/10/2006	427389	4519857	24.3	433.84
30/10/2006	427390	4519856	29.3	852.77
30/10/2006	427739	4520215	63.2	23275.4
30/10/2006	427748	4520169	53.6	7584.66
30/10/2006	427754	4520143	70.5	2621.02
30/10/2006	427781	4520122	87.1	11223
30/10/2006	427709	4520147	90.7	15230.8
30/10/2006	427462	4520277	21.3	84.1
30/10/2006	427551	4520242	19	296.96
30/10/2006	427619	4520210	20.3	916.98
30/10/2006	427602	4520260	22.5	2964.96
30/10/2006	427620	4520153	36.2	4826.18
30/10/2006	427417	4520221	17.8	171.68
30/10/2006	427410	4520300	16	22.04
30/10/2006	427344	4520247	16.8	59.74
30/10/2006	427349	4520211	17.1	35.38
30/10/2006	427309	4520176	17.5	32.65
30/10/2006	427444	4520325	16.8	104.98
30/10/2006	427492	4520358	18.6	169.94
30/10/2006	427470	4520384	15.6	153.12
30/10/2006	427457	4520416	17.2	228.52
30/10/2006	427409	4520412	20.8	245.92
30/10/2006	427379	4520394	30.2	12864.98
30/10/2006	427375	4520337	17.3	150.22
30/10/2006	427434	4520367	20	212.28
30/10/2006	427338	4520298	15.1	62.06
30/10/2006	427273	4520216	16.2	66.7
30/10/2006	427280	4520189	19.5	258.68
30/10/2006	427290	4520141	19.2	255.78
30/10/2006	427320	4520120	19	145
30/10/2006	427225	4520133	18.7	307.4
30/10/2006	427274	4520120	19	272.02
30/10/2006	427274	4520074	27.4	3934.72
30/10/2006	427255	4520096	46.3	3364
30/10/2006	427317	4520060	16.5	120.64
30/10/2006	427290	4520039	21	346.26
30/10/2006	427351	4520023	17.3	156.02
30/10/2006	427395	4519982	17	106.72
30/10/2006	427447	4519988	28	1115.92
30/10/2006	427492	4519955	23.1	1617.04
30/10/2006	427518	4519942	57	2699.32
30/10/2006	427560	4519945	23.2	353.8
30/10/2006	427601	4519961	23	1251.06
30/10/2006	427627	4519966	15.2	1106.64
30/10/2006	427629	4519996	55.2	794.6
30/10/2006	427655	4519994	36.2	2574.04
30/10/2006	427484	4519924	29	588.7
30/10/2006	427494	4519913	45.1	3836.12
30/10/2006	427469	4519907	24	1635.02
30/10/2006	427432	4519924	17.8	60.9
30/10/2006	427379	4519944	16.4	26.91
30/10/2006	427348	4519996	18.3	230.84
30/10/2006	427788	4520325	15.8	141.52
30/10/2006	427790	4520268	20.5	12.06
30/10/2006	427810	4520209	16.5	35.96
30/10/2006	427735	4520341	22.8	18.73
30/10/2006	427668	4520434	17.4	34.39
30/10/2006	427607	4520489	17.1	21.11
30/10/2006	427548	4520544	25.4	20.71
30/10/2006	427523	4520612	15.8	18.27
30/10/2006	427840	4520315	17	12.35
30/10/2006	427866	4520308	15.2	22.97
30/10/2006	427852	4520265	16.5	20.18
30/10/2006	427848	4520367	16.1	20.42
30/10/2006	427365	4520545	22.5	24.53
30/10/2006	427226	4520339	20.4	60.32
30/10/2006	427823	4520151	13.3	40.02
30/10/2006	427847	4520103	13.7	8
30/10/2006	427854	4520057	14.5	30.62
30/10/2006	427861	4519992	16.9	85.96
30/10/2006	427949	4519967	20	307.4
30/10/2006	427893	4520013	14.6	227.94
30/10/2006	427909	4520074	10.7	36.95
30/10/2006	427910	4520033	14.5	52.78
30/10/2006	427919	4520121	14.6	17.52
30/10/2006	427943	4520172	14.5	34.34
30/10/2006	427910	4520180	11.7	24.65
30/10/2006	427931	4520233	13.1	40.83
30/10/2006	427984	4520240	14.5	21.69
30/10/2006	428004	4520283	12.3	15.89
30/10/2006	428000	4520313	11.5	25.17
30/10/2006	427882	4520196	10.4	39.38
30/10/2006	427897	4520237	11.3	28.54
30/10/2006	427556	4520713	13.8	50.87
30/10/2006	427595	4520677	11.2	13.98
30/10/2006	427570	4520831	15.1	51.68
30/10/2006	427377	4520779	12	39.38
30/10/2006	427335	4520779	16	3.48
30/10/2006	427371	4520711	11.5	11.6
30/10/2006	427355	4520672	13	28.01
30/10/2006	427305	4520714	13.5	13.05
30/10/2006	427360	4520630	12	25.4
30/10/2006	427404	4520627	14	9.45
30/10/2006	427416	4520575	11.4	6.55
30/10/2006	427453	4520661	13	7.31
30/10/2006	427402	4520699	18.1	4.87
30/10/2006	427316	4520491	17.3	4.47
30/10/2006	427260	4520441	14.8	66.7
30/10/2006	428227	4519868	45.2	9372.8
30/10/2006	428403	4519830	11.4	11.72
30/10/2006	427710	4520453	21.5	12.21
30/10/2006	427749	4520433	21.5	15.68
30/10/2006	427777	4520382	24.8	17.64
30/10/2006	427720	4520410	21.5	19.1
30/10/2006	427662	4520461	20.5	26.49
30/10/2006	427801	4520398	22.2	31.75
01/03/2007	427242	4520233	11.6	102.7
01/03/2007	427285	4520209	11.9	24
01/03/2007	427281	4520156	12.3	16.2
01/03/2007	427346	4520206	11.8	27
01/03/2007	427320	4520282	12.2	10.9
01/03/2007	427355	4520353	15.2	503.4
01/03/2007	427410	4520336	12	302.8
01/03/2007	427414	4520385	14.9	86.4
01/03/2007	427455	4520401	13.5	274.9
01/03/2007	427353	4520386	28.3	298.1
01/03/2007	427307	4520418	10.6	803.3
01/03/2007	427302	4520379	13.6	127
01/03/2007	427266	4520325	12.9	148.5
01/03/2007	427257	4520302	11.6	228.5
01/03/2007	427247	4520281	10.9	57.9
01/03/2007	427298	4520311	11.4	48.7
01/03/2007	427325	4520360	15.3	207.6
01/03/2007	427348	4520428	21.6	1038.8
01/03/2007	427365	4520457	12.2	317.3
01/03/2007	427424	4520451	18.4	830
01/03/2007	427494	4520388	15.1	240.1
01/03/2007	427506	4520433	48.6	13775
01/03/2007	427488	4520457	26.2	1621.7
01/03/2007	427403	4520423	14.5	143.3
01/03/2007	427540	4520428	84.6	5706.6
01/03/2007	427542	4520389	24.6	3701.6
01/03/2007	427530	4520341	22.7	637.4
01/03/2007	427542	4520302	16.3	1256.3
01/03/2007	427520	4520258	13.3	405.4
01/03/2007	427519	4520225	29.7	7830
01/03/2007	427475	4520237	17.8	591.6
01/03/2007	427429	4520244	14.4	218.1
01/03/2007	427383	4520247	12.3	41.2
01/03/2007	427418	4520305	14.5	59.7
01/03/2007	427450	4520271	14.9	160.7
01/03/2007	427482	4520303	14.9	69
01/03/2007	427504	4520343	14.3	60.9
01/03/2007	427463	4520334	12.9	96.9
01/03/2007	427267	4520181	11.2	23.8
01/03/2007	427212	4520140	12.3	165.3
01/03/2007	427268	4520129	12.9	437.3
01/03/2007	427256	4520095	30.6	574.8
01/03/2007	427288	4520071	11.3	280.1
01/03/2007	427336	4520044	11.5	120.6
01/03/2007	427341	4520003	15.2	21.7
01/03/2007	427378	4519951	13.1	18
01/03/2007	427464	4519921	14	435.6
01/03/2007	427514	4519941	50.9	2419.8
01/03/2007	427541	4519944	23.2	970.3
01/03/2007	427595	4519962	19	1415.8
01/03/2007	427630	4519999	29.5	2176.7
01/03/2007	427647	4520030	14.3	134
01/03/2007	427686	4520039	13.8	424
01/03/2007	427722	4520038	29.7	6562.7
01/03/2007	427693	4520090	42.5	3246.3
01/03/2007	427641	4520057	93.1	13125.4
01/03/2007	427593	4520050	32.8	2844.3
01/03/2007	427553	4520013	21.1	4438.2
01/03/2007	427482	4520009	16	919.9
01/03/2007	427432	4520024	18.1	6231.5
01/03/2007	427376	4520055	14.2	3875.6
01/03/2007	427345	4520090	12.2	548.7
01/03/2007	427362	4520166	13.1	453.6
01/03/2007	427456	4520195	27.8	917
01/03/2007	427532	4520195	28.5	298.7
01/03/2007	427541	4520145	85.6	2571.7
01/03/2007	427590	4520113	24	2933.6
01/03/2007	427615	4520161	26.6	469.8
01/03/2007	427666	4520157	26.8	2287.5
01/03/2007	427677	4520229	13	55.5
01/03/2007	427725	4520265	52.6	2784
01/03/2007	427680	4520288	76.4	20100.5
01/03/2007	427724	4520218	25.4	1621.7
01/03/2007	427716	4520180	43.3	1328.2
01/03/2007	427756	4520172	31	2285.2
01/03/2007	427746	4520137	88.8	5191
01/03/2007	427705	4520151	94.5	28833.5
01/03/2007	427717	4520127	94.3	18441.1
01/03/2007	427640	4520202	17	682.7
01/03/2007	427608	4520237	18.5	646.7
01/03/2007	427615	4520314	95.6	28561.5
01/03/2007	427573	4520281	20.7	1676.2
01/03/2007	427578	4520221	16.2	2244.6
01/03/2007	427494	4520186	39.5	1050.4
01/03/2007	427734	4520089	42.8	1099.7
01/03/2007	427625	4520104	26.7	1990.6
01/03/2007	427546	4520084	23.5	158.9
01/03/2007	427500	4520079	64.4	1700
01/03/2007	427514	4520132	37.3	4584.9
01/03/2007	427458	4520133	12.7	1916.9
01/03/2007	427409	4520166	21.1	14649.6
01/03/2007	427393	4520095	41.1	1208.1
01/03/2007	427460	4520089	48.2	273.8
01/03/2007	427376	4520785	12.2	18.4
01/03/2007	427356	4520840	12.9	11.1
01/03/2007	427335	4520779	13.4	29
01/03/2007	427364	4520715	13	28.4
01/03/2007	427441	4520692	12.6	8.4
01/03/2007	427340	4520677	11.9	36.7
01/03/2007	427285	4520737	12.3	27.2
01/03/2007	427384	4520629	11.6	20.1
01/03/2007	427412	4520581	12.2	14.2
01/03/2007	427419	4520624	11.6	28.8
01/03/2007	427395	4520663	12.5	10.7
01/03/2007	427815	4520195	14.4	30.2
01/03/2007	427851	4520073	15.2	11.1
01/03/2007	427850	4520029	15.1	23.2
01/03/2007	427800	4520031	36.6	1697.1
01/03/2007	427772	4520072	16.3	198.4
01/03/2007	427780	4520120	51.5	816.6
01/03/2007	427753	4520017	27.2	2748.6
01/03/2007	427830	4519985	34.8	1668.7
01/03/2007	427801	4519933	32.5	446
01/03/2007	427883	4520110	14.3	31.9
01/03/2007	427887	4520034	14.8	46.4
01/03/2007	427922	4520099	14.9	42.6
01/03/2007	427934	4520170	14.9	105
01/03/2007	427890	4520164	14	31.8
01/03/2007	427928	4520234	14.3	25.2
01/03/2007	427987	4520257	14.8	12.2
01/03/2007	427996	4520318	13	18.5
01/03/2007	427230	4520398	16.9	69
01/03/2007	427324	4520493	15	33.6
01/03/2007	427317	4520647	14	31
01/03/2007	427560	4520716	12.5	20.4
01/03/2007	427614	4520675	13.5	18.5
01/03/2007	427520	4520616	14.6	29.6
01/03/2007	427561	4520538	17.9	44.4
01/03/2007	427611	4520489	16.3	23.8
01/03/2007	427684	4520426	15.3	34.2
01/03/2007	427726	4520351	16.3	18.2
01/03/2007	427794	4520324	13.7	40.5
01/03/2007	427837	4520301	14.9	47
01/03/2007	427893	4520314	14.7	24.9
01/03/2007	427852	4520357	16.5	46
01/03/2007	427790	4520396	15.4	28.7
01/03/2007	427744	4520461	15.3	22
01/03/2007	427796	4520263	17	39.7
01/03/2007	427848	4520226	16.9	74.8
01/03/2007	427868	4520257	16.6	47.6
01/03/2007	427914	4520257	14.5	33.4
01/03/2007	427892	4520207	15.3	39.9
01/03/2007	428001	4519845	17	76.6
01/03/2007	428088	4519902	56.1	4102.3
01/03/2007	428094	4519932	56.8	1630.4
01/03/2007	428107	4519902	91.8	19663.7
01/03/2007	428090	4519841	31.6	3129.1
01/03/2007	428067	4519786	22.2	250
01/03/2007	428017	4519669	13.5	27.7
01/03/2007	427952	4519674	13.8	28.7
01/03/2007	427927	4519720	12.8	32.1
01/03/2007	427877	4519972	16.5	182.7
01/03/2007	427943	4519974	17.7	275.5
01/03/2007	427945	4519941	22.5	198.4
01/03/2007	427847	4519954	95.6	21040.7
01/03/2007	427865	4519924	22.7	1390.3
01/03/2007	427919	4519912	25.2	165.3
01/03/2007	427883	4519884	22.2	91.1
01/03/2007	427900	4519846	17	42.3
01/03/2007	427917	4519881	63.4	5936.9
01/03/2007	427961	4519910	18.5	100.3
01/03/2007	427992	4519950	17.8	105.6
01/03/2007	427951	4519859	13	40.1
01/03/2007	428011	4519931	18.2	395.6
01/03/2007	428000	4519998	31.8	1431.4
01/03/2007	428001	4520037	28.3	5832.5
01/03/2007	428019	4520136	19.8	345.7
01/03/2007	428054	4520146	15.4	62.1
01/03/2007	428042	4520075	17.2	18
01/03/2007	428033	4520009	20.3	297.5
01/03/2007	427886	4519817	14.5	22.9
01/03/2007	427878	4519779	13.1	12.8
01/03/2007	427868	4519737	13.7	19.1
01/03/2007	427899	4519667	13	20.5
01/03/2007	427935	4519639	10.9	20.5
01/03/2007	427887	4519622	15.3	30
01/03/2007	427833	4519650	14.5	49
01/03/2007	427762	4519678	13.6	17.3
01/03/2007	427444	4519861	13.1	74.8
01/03/2007	427488	4519834	13.3	39.8
01/03/2007	427564	4519805	12.7	16.7
01/03/2007	427589	4519842	14.5	34.8
01/03/2007	427555	4519871	12.4	21.5
01/03/2007	427605	4519911	13.5	27.8
01/03/2007	427656	4519917	15.3	53.4
01/03/2007	427713	4519911	14.1	121.2
01/03/2007	427653	4519873	14.3	58.6
01/03/2007	427676	4519838	13.8	55.7
01/03/2007	427705	4519858	54.6	1348.5
01/03/2007	427719	4519835	66.4	788.8
01/03/2007	427773	4519826	60.2	1113.6
01/03/2007	427699	4519799	15.9	36.1
01/03/2007	427654	4519825	14.1	73.1
01/03/2007	427608	4519779	18.8	22.6
01/03/2007	427661	4519757	43.3	1557.3
01/03/2007	427590	4519740	15.3	58
01/03/2007	427680	4519704	13.8	29.6
01/03/2007	427555	4519763	17.6	76.6
01/03/2007	427504	4519715	18.4	104.4
01/03/2007	427442	4519740	14.5	23.2
01/03/2007	427422	4519786	14	15.1
01/03/2007	427396	4519806	14.2	21
01/03/2007	427449	4519796	14.7	15.1
01/03/2007	427397	4519722	12.8	13.9
01/03/2007	427577	4520775	14.2	153.7
01/03/2007	427664	4520774	14	47
01/03/2007	427702	4520700	19.8	327.7
01/03/2007	427702	4520654	18	275.5
01/03/2007	427731	4520668	16.9	874.1
01/03/2007	427734	4520722	12.6	37.5
01/03/2007	427711	4520780	12.6	55.3
01/03/2007	427772	4520751	12.2	21.1
01/03/2007	427756	4520786	13.8	183.3
01/03/2007	427768	4520693	12.3	86.4
01/03/2007	427803	4520787	13.9	37.6
01/03/2007	427849	4520747	11.8	45.4
01/03/2007	427813	4520711	18.5	73.1
01/03/2007	427738	4520630	16	537.1
01/03/2007	427722	4520597	18.2	161.8
01/03/2007	427693	4520561	71.2	4076.2
01/03/2007	427715	4520529	24.1	252.3
01/03/2007	427772	4520535	23.4	216.3
01/03/2007	427812	4520487	18	54.9
01/03/2007	427791	4520552	14.8	223.9
01/03/2007	427742	4520574	15.2	82.4
01/03/2007	428283	4520482	16.9	291.2
01/03/2007	428204	4520497	12.4	67.3
01/03/2007	428206	4520555	15.5	65.5
01/03/2007	428152	4520570	15.1	95.7
01/03/2007	428060	4520610	12.3	39.1
01/03/2007	428009	4520577	17.4	62.6
01/03/2007	427982	4520556	13.2	299.3
01/03/2007	428048	4520553	16	28.8
01/03/2007	428010	4520523	16.9	48.4
01/03/2007	427985	4520508	28.2	564.3
01/03/2007	427952	4520501	20.4	699.5
01/03/2007	427945	4520473	33.4	2723.1
01/03/2007	427939	4520456	19.7	908.3
01/03/2007	427918	4520485	62.1	2832.7
01/03/2007	428158	4520502	13.2	29.8
01/03/2007	428122	4520537	13.8	95.7
01/03/2007	428058	4520499	13.2	128.8
01/03/2007	428103	4520597	10.9	41.4
01/03/2007	428248	4519870	15.8	239.5
01/03/2007	428075	4520018	19.8	1102.6
01/03/2007	428079	4520073	14.3	365.4
01/03/2007	428081	4520097	15.7	369.5
01/03/2007	428099	4519984	11.3	881.6
01/03/2007	428421	4519850	12.9	17.4
01/03/2007	428400	4519741	10	22.5
01/03/2007	428340	4519629	10.9	148.5
01/03/2007	428238	4519636	10.6	38.7
01/03/2007	428162	4519641	13	43.7
01/03/2007	428195	4519719	14.6	23.1
01/03/2007	427658	4520159	24.80388	287.1
01/03/2007	427662	4520177	31.00756	2502.7
01/03/2007	427666	4520193	24.35392	126.4
01/03/2007	427665	4520250	25.94404	694.3
01/03/2007	427637	4520280	42.5136	6612
01/03/2007	427590	4520325	43.28976	6889.2
01/03/2007	427531	4520313	29.18056	1850.2
01/03/2007	427524	4520346	24.95004	339.3
01/03/2007	427485	4520357	24.18844	67.3
01/03/2007	427430	4520288	24.18676	66.7
01/03/2007	428172	4520368	17.4	5064.6
01/03/2007	428145	4520352	24.9	1377.5
01/03/2007	428137	4520329	50.8	8316
01/03/2007	428113	4520299	23.7	4788.5
01/03/2007	428153	4520414	19.8	233.7
01/03/2007	428093	4520449	15.3	56.7
01/03/2007	428137	4520425	15.2	342.2
01/03/2007	428104	4520380	21	716.9
01/03/2007	428046	4520418	21.4	1184.4
01/03/2007	428034	4520456	15.7	62.6
01/03/2007	428012	4520446	14	89.3
01/03/2007	428188	4520442	13.9	22.9
01/03/2007	428356	4520414	13	22
01/03/2007	428359	4520465	11.1	39.9
01/03/2007	428435	4520115	13.4	435.8
01/03/2007	428418	4520096	15.8	23.6
01/03/2007	428380	4520081	13.6	70.1
01/03/2007	428347	4520064	11.8	106.1
01/03/2007	428317	4520060	12.6	1329.9
01/03/2007	428321	4520093	13.7	123.5
01/03/2007	428276	4520120	12.5	19.1
01/03/2007	428236	4520129	14.3	19.1
01/03/2007	428205	4520103	15.1	18.8
01/03/2007	428294	4520152	14.9	22.7
01/03/2007	428343	4520171	14.5	202.4
01/03/2007	428347	4520207	16	46.1
01/03/2007	428335	4520249	16.3	184.1
01/03/2007	428389	4520185	15.2	246.7
01/03/2007	428429	4520173	14.8	139.1
01/03/2007	428319	4520124	13.6	29.6
01/03/2007	428374	4520136	13.3	20.3
01/03/2007	428419	4520138	15.2	19.5
01/03/2007	428363	4520278	13	42.6
01/03/2007	428358	4520321	16.2	112.7
01/03/2007	428301	4520350	14.7	194.3
01/03/2007	428234	4520344	15.8	185.1
01/03/2007	428250	4520323	16.2	84
01/03/2007	428219	4520309	16.2	49.8
01/03/2007	428246	4520272	25.1	1866.4
01/03/2007	428249	4520244	19	69
01/03/2007	428287	4520235	16.6	25.4
01/03/2007	428226	4520183	14	90.5
01/03/2007	428311	4520298	16.9	17.3
01/03/2007	428187	4520166	15.3	86.7
01/03/2007	427944	4520379	10.9	21.1
01/03/2007	427981	4520418	13.3	66.1
01/03/2007	428032	4520391	10.7	12.4
01/03/2007	428041	4520360	14.6	99.3
01/03/2007	428014	4520365	16	144.3
01/03/2007	428024	4520333	40.4	443.3
01/03/2007	428037	4520294	18.5	371.8
01/03/2007	428059	4520271	38.7	1106.6
01/03/2007	428080	4520287	32	2772.4
01/03/2007	428171	4520304	20.3	234.3
01/03/2007	428190	4520341	18.1	204.9
01/03/2007	428145	4520180	12	38.1
01/03/2007	428156	4520210	13.3	77.1
01/03/2007	428186	4520236	13.6	113.7
01/03/2007	428132	4520235	13.1	49.3
01/03/2007	428101	4520235	12.8	21.6
01/03/2007	428087	4520211	13.3	89.8
01/03/2007	428109	4520168	15.5	50.2
01/03/2007	428103	4520131	14.7	180
01/03/2007	428144	4520104	12.9	91.8
01/03/2007	428147	4520125	14.4	25.2
01/03/2007	428170	4520135	14.3	37.1
01/03/2007	428299	4520202	13.9	259.7
01/03/2007	428201	4520397	14.8	88.9
01/03/2007	428022	4520665	19.5	14.7
01/03/2007	428067	4520627	16.2	29.6
01/03/2007	428123	4520655	12.8	172.8
01/03/2007	428161	4520649	16.5	32.1
01/03/2007	428118	4520601	14.8	20.5
01/03/2007	428193	4520593	13.6	201.8
01/03/2007	428247	4520614	14.3	42.3
01/03/2007	428222	4520644	17.3	55
01/03/2007	428026	4520582	19.8	78.3
01/03/2007	427982	4520556	15.1	290.3
01/03/2007	427956	4520633	13.6	96.3
01/03/2007	427911	4520601	16.8	31.3
01/03/2007	427854	4520593	18.7	535.3
01/03/2007	427804	4520579	22.4	107.3
01/03/2007	427912	4520650	18.5	59
01/03/2007	427865	4520629	17.2	41.2
01/03/2007	427334	4520116	14	231.8
01/03/2007	427297	4520140	13.9	42.5
01/03/2007	427388	4520011	18.2	105.2
01/03/2007	427424	4519985	15.3	77.1
01/03/2007	427483	4519982	19.8	59.5
01/03/2007	427457	4519953	12.9	20.5
01/03/2007	427534	4519990	27.7	1347.9
01/03/2007	427500	4520044	23.4	913.5
01/03/2007	427563	4520445	16.6	981.7
01/03/2007	427610	4520398	30	1161.2
01/03/2007	427638	4520357	26	1178.6
01/03/2007	427366	4520246	12.9	24.1
01/03/2007	427329	4520214	13.9	30.7
01/03/2007	427780	4519914	65	2640.1
01/03/2007	427742	4519916	14.4	54.9
01/03/2007	427761	4519872	13.9	35.8
01/03/2007	427781	4519838	29.4	1099.1
01/03/2007	427820	4519907	15.5	22.9
01/03/2007	427767	4519956	19	738.3
01/03/2007	427725	4519955	87	3621.1
01/03/2007	427760	4519987	15.8	125.5
01/03/2007	427821	4520063	38.2	4147.2
01/03/2007	427393	4519853	21.2	298.9
01/03/2007	427371	4519877	31.2	737.2
27/06/2008	427570	4519762	36.9	80.3
27/06/2008	427595	4519776	31	20.3
27/06/2008	427620	4519784	38.9	57.3
27/06/2008	427650	4519765	62	3379.7
27/06/2008	427603	4519740	31	217.9
27/06/2008	427612	4519723	32	630.1
27/06/2008	427611	4519686	28.8	41.8
27/06/2008	427643	4519725	26	107.5
27/06/2008	427695	4519719	34.8	44.1
27/06/2008	427663	4519698	34.7	63.6
27/06/2008	427724	4519679	86.5	317.8
27/06/2008	427771	4519669	36.1	16.9
27/06/2008	427801	4519659	32	68.8
27/06/2008	427839	4519643	34.5	23.1
27/06/2008	427885	4519661	27.1	19.5
27/06/2008	427874	4519691	31.2	28.8
27/06/2008	427679	4519756	76.7	2431.9
27/06/2008	427721	4519748	49.6	634.4
27/06/2008	427756	4519754	57.6	2374
27/06/2008	427745	4519769	34	127
27/06/2008	427725	4519785	32.7	93.4
27/06/2008	427688	4519792	34.3	34.5
27/06/2008	427658	4519814	32.3	47.5
27/06/2008	427620	4519837	29.9	168.7
27/06/2008	427637	4519869	31.3	35.4
27/06/2008	427589	4519843	35.9	90.6
27/06/2008	427547	4519854	32.9	42.3
27/06/2008	427589	4519876	32.2	32.5
27/06/2008	427599	4519909	34.6	49.2
27/06/2008	427648	4519908	32.4	99.9
27/06/2008	427637	4519932	30.3	31.1
27/06/2008	427668	4519946	30.4	35.5
27/06/2008	427696	4519897	33.7	56.7
27/06/2008	427712	4519921	33.6	51.5
27/06/2008	427738	4519900	30.1	19.7
27/06/2008	427718	4519873	28	39.2
27/06/2008	427713	4519860	51.3	936.9
27/06/2008	427719	4519830	52.8	1378.1
27/06/2008	427747	4519819	56.3	1590.5
27/06/2008	427776	4519837	37.5	98.4
27/06/2008	427771	4519815	49.5	1212.5
27/06/2008	427781	4519853	31.4	24.4
27/06/2008	427735	4519841	35.4	65.6
27/06/2008	427677	4519886	34.8	230.3
27/06/2008	427592	4519818	34.9	38.2
27/06/2008	427576	4519790	34.5	54.9
27/06/2008	427537	4519819	34.2	51
27/06/2008	427493	4519823	32	34.8
27/06/2008	427452	4519841	31.2	45.5
27/06/2008	427432	4519822	30.6	22.8
27/06/2008	427454	4519797	27.6	67.7
27/06/2008	427451	4519767	34.3	73.2
27/06/2008	427435	4519753	31.2	44.7
27/06/2008	427403	4519755	34.2	29.1
27/06/2008	427402	4519724	31.5	20.2
27/06/2008	427835	4520141	25.5	44.2
27/06/2008	427888	4520089	26.8	22.8
27/06/2008	427894	4520049	25.4	22.6
27/06/2008	427918	4520031	28	37.1
27/06/2008	427915	4520084	25.3	21.3
27/06/2008	427927	4520126	27	15.8
27/06/2008	427947	4520176	26.6	28.4
27/06/2008	427960	4520218	27.4	36.6
27/06/2008	427980	4520250	25.1	25.7
27/06/2008	428004	4520284	24.1	20.8
27/06/2008	427941	4520235	25.9	26.2
27/06/2008	427908	4520218	24.9	132.7
27/06/2008	427884	4520244	27.5	110.3
27/06/2008	427872	4520279	24	39.2
27/06/2008	427894	4520318	26.8	33.3
27/06/2008	427865	4520345	25.2	51.9
27/06/2008	427875	4520390	26.2	44.2
27/06/2008	427828	4520382	25.2	33.1
27/06/2008	427778	4520411	24.1	41
27/06/2008	427751	4520435	26.3	41.5
27/06/2008	427710	4520458	28.3	20.2
27/06/2008	427672	4520453	25.5	35.4
27/06/2008	427715	4520418	23.8	30.6
27/06/2008	427731	4520391	25	19.7
27/06/2008	427778	4520360	27.5	39.9
27/06/2008	427811	4520349	26.5	41.5
27/06/2008	427839	4520326	26.1	33.9
27/06/2008	427829	4520287	22.7	38.9
27/06/2008	427833	4520250	27.4	24.6
27/06/2008	427841	4520208	26.8	17.1
